uniprotID_A|uniprotID_B|isInteraction|trainTest
P39708|P40150|1|test
P20435|P46988|1|train
P20435|P33416|1|test
P25303|Q04947|1|test
P32614|P33416|1|train
P33416|Q04947|1|train
P11484|P36123|1|test
P46957|P46988|1|train
P33416|P50101|1|train
P27895|P40150|1|test
P25294|P50101|1|train
P27895|P39077|1|train
P27895|P33416|1|test
P25294|P27895|1|train
P27895|Q12329|1|train
P27895|P31539|1|train
P09435|P27895|1|train
P40150|Q12127|1|test
P11484|P36152|1|test
P36152|P40150|1|test
P33416|P36152|1|train
P27895|P32590|1|test
P27895|P40005|1|train
P00817|P02829|1|train
P27895|P39987|1|test
P32527|P32529|1|train
P32529|P40150|1|train
P10591|P32529|1|train
P09435|P14682|1|test
P14682|P32590|1|test
P14682|P39076|1|train
P14682|P53863|1|train
P11484|Q04080|1|train
P40564|Q03161|1|train
P10591|P46957|1|train
P02829|P46957|1|train
P32589|P39742|1|test
P14682|P40564|1|train
P22139|P39101|1|train
P02829|P20050|1|train
P36016|P46669|1|test
P10591|P22803|1|train
P10592|P22803|1|train
P10591|P61830|1|train
P32589|P61830|1|train
P14682|P25294|1|test
P32590|Q03161|1|test
P10591|Q03161|1|train
P33416|P43593|1|train
P39077|P43593|1|train
P28000|Q05931|1|train
P11484|P43593|1|train
P28000|P53863|1|train
P32589|Q08971|1|train
P14682|P47079|1|train
P40150|P50101|1|train
P10592|P28000|1|train
P10591|P14682|1|train
P11484|P14682|1|train
P10592|P14682|1|train
P14682|P32589|1|train
P14682|P40150|1|train
P0CS90|P14682|1|train
P14682|P39079|1|test
P28496|P40150|1|test
P28000|P38788|1|train
P11484|P38750|1|train
P52553|Q00416|1|test
P20448|P39101|1|train
P32589|Q12046|1|test
P40150|Q12046|1|test
P31539|Q12046|1|test
P10591|P35997|1|train
P11484|P35997|1|train
P10592|P35997|1|train
P26793|P33416|1|train
P11484|P47164|1|train
P36016|P47164|1|train
P23293|P25491|1|train
P23293|P35191|1|test
P11484|P52867|1|train
P32377|P32589|1|train
P32377|P39077|1|train
P10591|Q12311|1|test
P02829|Q12311|1|train
P10591|P23293|1|train
P02829|P49954|1|test
P10591|P26793|1|train
P11484|P32578|1|train
P08458|P39101|1|test
P08458|P40150|1|test
P08458|P32589|1|test
P11484|P53207|1|train
P08458|Q06677|1|test
P33416|Q00539|1|train
P40072|P40413|1|train
P40358|Q00539|1|train
P33416|P40072|1|train
P40072|P40150|1|train
P32589|P40072|1|train
P10592|P40072|1|train
P38788|P40072|1|train
P02829|P40072|1|train
P02829|P36161|1|test
P11484|Q12311|1|train
P10592|Q08581|1|train
P25294|Q12028|1|train
P02829|P33412|1|test
P02829|Q02046|1|train
P10592|P32608|1|train
P11484|P32608|1|train
P10591|P32608|1|train
P02829|Q03834|1|train
P15179|P31539|1|train
P15179|P32589|1|test
P11484|P32357|1|train
P32357|P32589|1|train
P32357|P48353|1|train
P10591|Q07800|1|test
P10591|P41808|1|train
P11484|P41808|1|train
P10592|P41808|1|train
P32589|P41808|1|train
P40150|P41808|1|train
P32590|P41808|1|test
P32589|P32608|1|train
P11484|Q02046|1|train
P25303|P32608|1|test
P20604|P48353|1|train
P08593|P11484|1|train
P08593|P10591|1|train
P02829|P08593|1|test
P53940|Q03834|1|test
P46988|Q03834|1|train
P33416|Q03834|1|train
P39102|Q03834|1|train
P20604|P40150|1|train
P32608|P39987|1|test
P40150|Q03834|1|train
P32589|Q03834|1|train
P32590|P32608|1|test
P09435|P32608|1|train
P32608|Q12329|1|train
P25294|P32608|1|train
P20604|Q05931|1|train
P32608|P46988|1|train
P32608|P33416|1|train
P11484|Q07508|1|train
P11484|Q07800|1|train
P38788|P39682|1|train
P10591|Q06344|1|train
P11484|P40438|1|train
P40150|P40438|1|train
P02829|P38149|1|train
P15108|Q06344|1|test
P34756|P40150|1|test
P10592|P34756|1|test
P35691|P40150|1|train
P33416|P35691|1|test
P42937|P53900|1|test
P02829|P38260|1|train
P11484|P38260|1|train
P10591|Q04305|1|train
P10591|P34756|1|test
P33416|P38260|1|train
P32589|Q06344|1|train
P38260|P48363|1|train
P25491|Q12516|1|train
P10591|P24280|1|train
P10591|P38750|1|train
Q01454|Q06677|1|test
P14906|Q01454|1|test
P38788|Q01454|1|train
P46988|Q01454|1|train
P25491|Q01454|1|train
P39078|Q01454|1|train
P40005|Q01454|1|train
P39987|Q01454|1|test
P33416|P38333|1|train
P47123|Q05931|1|train
P0CS90|P38333|1|train
P46988|Q06344|1|train
P10591|P53950|1|train
P15992|Q06344|1|train
P11484|P15202|1|train
P10592|P15202|1|train
P25294|P34756|1|test
P31539|P40309|1|train
P15108|P25376|1|test
P32590|P40056|1|test
P04819|P10591|1|train
P25294|Q07800|1|train
P11484|P43568|1|train
P32589|P43568|1|train
P11484|P43601|1|test
P10591|P43601|1|test
P10592|P42837|1|train
P33327|Q12329|1|train
P09435|P48837|1|train
P14682|P38910|1|train
P00359|P38910|1|train
P19882|Q06624|1|train
P39076|Q12028|1|train
P10591|Q12172|1|train
P32589|Q12172|1|train
P39682|P46997|1|train
P39682|P53900|1|train
P10591|Q04048|1|train
P11484|Q04048|1|train
P46988|Q04048|1|train
P25294|Q04048|1|test
P28742|P40005|1|test
P22943|P28742|1|train
P02829|P53230|1|train
P40150|P53010|1|train
P10591|P25376|1|train
P0CS90|P25376|1|train
P32589|P48813|1|train
P10591|Q02207|1|test
P05375|P32589|1|train
P33416|P38237|1|train
P10592|Q02207|1|test
P39987|Q02207|1|test
P39987|P53230|1|test
P32589|Q02209|1|train
P10592|Q02209|1|train
P10591|P47050|1|train
P0CS90|P47050|1|train
P38788|Q02207|1|test
P11484|Q12171|1|train
P05375|P10592|1|train
P14907|P53900|1|train
P10591|P25373|1|test
P10591|P53061|1|train
Q04432|Q04921|1|train
P40150|Q04921|1|train
P32590|P43638|1|test
P25491|P43638|1|train
P38788|P43638|1|train
P11484|P43638|1|train
P25491|Q07657|1|train
P38323|Q07657|1|train
P25491|P38972|1|train
P10592|P38972|1|train
P15108|P38972|1|test
P14907|P48353|1|train
P40150|P54787|1|train
P10591|P38280|1|train
P11484|P53061|1|train
P0CS90|P25036|1|train
P10592|P53061|1|train
P02829|P07884|1|train
P02829|P38175|1|test
P02829|P10663|1|train
P17883|P32590|1|test
P17883|P40358|1|train
P40358|P80210|1|train
P39987|Q06218|1|test
P19882|P80210|1|train
P39987|Q06411|1|test
P40150|Q05791|1|train
P11484|Q05791|1|train
P10592|P53123|1|train
P02829|P53123|1|train
P07884|P11484|1|train
P32589|P80210|1|train
P10591|P80210|1|train
P32589|P53061|1|train
P38175|P38788|1|train
P32589|P54787|1|train
P25303|Q12373|1|train
P20448|P32590|1|test
P20448|P32527|1|train
P11484|P32350|1|train
P25491|P32350|1|train
P10591|P38179|1|train
P11484|P38179|1|train
P20448|P38323|1|train
P20448|P39078|1|train
P20448|P25491|1|train
P02829|P36531|1|train
P10591|P43638|1|train
P15108|Q02724|1|test
P32589|Q02724|1|train
P27351|P32589|1|train
P25303|Q08920|1|train
P02829|P43638|1|train
P32589|Q12171|1|train
P23542|P36016|1|test
P11484|Q02629|1|train
P23542|P48353|1|test
P11484|P36531|1|train
P11484|Q12373|1|train
P10592|P54787|1|train
P15108|P54787|1|test
P25036|P38788|1|train
P10591|P25036|1|train
P39987|P40583|1|test
P32589|P40583|1|train
P20448|P36016|1|train
P20448|P48353|1|train
P20448|P40358|1|train
P11484|P40583|1|train
P10591|P23542|1|test
P10592|P23542|1|test
P23542|P40150|1|test
P23542|P46988|1|test
P23542|P53863|1|test
P06168|P16474|1|train
P22943|P41816|1|train
P32589|P38175|1|train
P53940|Q06321|1|test
P33416|Q06321|1|test
P40150|Q06321|1|test
P02829|P87108|1|test
P10592|P23394|1|train
P11484|Q06218|1|test
P11484|P47024|1|train
P39076|Q12166|1|train
P02829|Q12086|1|train
P38788|Q12086|1|train
P32590|Q12086|1|test
P21801|P31539|1|train
P38788|Q06218|1|test
P39987|Q3E840|1|test
P05375|P10591|1|train
P25294|Q3E840|1|train
P10592|Q06411|1|train
P02829|P21339|1|train
P10592|P15179|1|train
P15179|Q04432|1|train
P11484|P26570|1|test
P02829|Q06411|1|train
P11484|Q05635|1|train
P02829|P15179|1|test
P10592|P21339|1|train
P06777|P25491|1|train
P06777|P39101|1|train
P11484|P21339|1|train
P06777|P40150|1|train
P06777|P32589|1|train
P39101|Q3E840|1|train
P10591|Q04902|1|train
P40340|Q04902|1|train
P39078|P40010|1|train
P32590|Q06411|1|test
P10591|Q06321|1|test
P32589|Q03769|1|train
P40150|Q03769|1|train
P33416|Q03769|1|train
P46988|Q03769|1|train
P09435|Q03769|1|train
P09435|P36520|1|train
P17883|P47079|1|train
P17883|P40150|1|train
P33416|P36520|1|train
P02829|P36520|1|train
P40010|P46988|1|train
P32589|P40010|1|train
P11484|P40010|1|train
P09435|P25617|1|train
P33416|Q3E840|1|train
P0CS90|Q3E840|1|train
P40150|Q3E840|1|train
P10591|Q3E840|1|train
P40150|P53823|1|test
P0CS90|P22209|1|train
P32589|P53541|1|train
P11484|P25502|1|test
P05375|P11484|1|train
P10592|P25502|1|test
P13186|Q04493|1|test
P10592|P13186|1|train
P13186|P38788|1|train
P25617|P53900|1|train
P10591|P25617|1|train
P11484|P25617|1|test
P25617|P32589|1|train
P13186|P53863|1|train
P07248|P46988|1|train
P08678|P46988|1|train
P36145|P46988|1|test
P32589|P40015|1|train
P32589|Q12245|1|train
P10592|Q12466|1|test
P11484|Q12466|1|test
P02829|Q12466|1|test
P09435|Q04225|1|train
P11484|P42940|1|train
P12385|P32589|1|train
P02829|P12385|1|train
P40150|P50104|1|train
P06169|P53940|1|test
P06169|Q12329|1|train
P06169|P25491|1|train
P06169|P33416|1|train
P25294|P40015|1|train
P11484|P12385|1|train
P40150|P43610|1|train
P32589|P43610|1|train
P32589|P40580|1|train
P00560|P02829|1|test
P39078|Q08496|1|train
P48363|Q08496|1|train
P33416|Q08496|1|train
P38323|P46672|1|test
P10592|Q08496|1|train
P14906|Q08496|1|train
P10591|P42940|1|train
P46997|Q08496|1|train
P52553|Q08496|1|train
P27692|P53863|1|test
P46988|Q12466|1|test
P40150|Q12466|1|test
P32589|Q12466|1|test
P32589|Q12031|1|test
P0CS90|Q12031|1|test
P32589|P40034|1|train
P00560|P14906|1|train
P40034|P40150|1|train
P06169|P32589|1|train
P32380|P53863|1|train
P32380|P39987|1|test
P32502|P52553|1|train
P11484|P32380|1|train
P32589|Q08213|1|train
P02829|P32380|1|train
P47138|P53127|1|train
P11484|P38688|1|test
P32345|P32589|1|train
P32354|Q12329|1|train
P32354|P40150|1|train
P32345|P33416|1|train
P32345|P39101|1|train
P53127|Q12329|1|train
P25491|P53127|1|train
P48363|P53127|1|train
P32345|P39079|1|train
P38688|P40150|1|test
P23724|P33416|1|train
P23724|P32589|1|train
P06169|P11484|1|train
P06169|P47079|1|train
P32502|P39077|1|train
P32589|P50104|1|train
Q03825|Q05931|1|test
P32589|Q92317|1|train
P32589|Q06148|1|train
P10591|P50104|1|train
P02829|P50104|1|train
P38193|Q04432|1|test
P33416|P38193|1|train
P38193|P46988|1|train
P09435|P38193|1|train
P38688|P40564|1|test
P38688|P39987|1|test
P11484|P23724|1|train
P32589|Q03825|1|test
P40150|P53127|1|train
P00560|P32589|1|train
P53940|Q08496|1|test
P39077|Q08496|1|train
P39077|Q05854|1|train
P39077|P53179|1|train
P35999|P39077|1|train
P39077|Q06315|1|train
P39077|Q06705|1|train
P35169|P39077|1|train
P39077|Q12369|1|test
P39077|Q12242|1|test
P23293|P39077|1|train
P39077|P40433|1|test
P25294|P39077|1|train
P39077|Q03388|1|train
P39077|Q12453|1|train
P32327|P39077|1|train
P39077|Q06706|1|train
P39077|P40018|1|train
P39077|P40962|1|test
P39077|P47145|1|train
P39077|Q01766|1|train
P00560|P39076|1|train
P02829|Q12256|1|train
P00560|P39987|1|test
P00560|P52868|1|train
P00560|P32527|1|train
P00560|P38323|1|train
P40150|P54857|1|train
P38788|P54857|1|train
P11484|P54857|1|test
P02829|P54857|1|train
P00560|P39078|1|train
P00560|P43613|1|train
Q12329|Q12466|1|test
P00560|P39077|1|train
P25491|Q12466|1|test
P00560|P16474|1|train
P38818|P39077|1|train
P39077|P39538|1|train
Q04493|Q08496|1|test
P07866|P39077|1|train
P39077|Q07959|1|train
P00359|P39077|1|train
P33334|P39077|1|train
P39077|P40079|1|train
P02829|P39077|1|train
P39077|Q03497|1|train
P39077|P53965|1|train
P39077|Q08278|1|train
P38260|P39077|1|train
P39077|P40186|1|train
P38065|P39077|1|test
P39077|P47029|1|test
P26786|P39077|1|train
P39077|P40468|1|train
P38764|P39077|1|train
P06103|P39077|1|train
P29469|P39077|1|test
P39077|Q12527|1|train
P32367|P39077|1|train
P39077|Q05022|1|test
P39077|P53064|1|train
P32330|P39077|1|test
P39077|Q12252|1|train
P39077|Q06337|1|train
P39077|Q00416|1|train
P00925|P39077|1|train
P39077|P40487|1|train
P10659|P39077|1|train
P00924|P39077|1|train
P08964|P39077|1|train
P02994|P39077|1|test
P32589|P39077|1|train
P11484|P39077|1|train
P29465|P39077|1|train
P39077|P53983|1|train
P39077|Q04867|1|train
P39077|P40327|1|train
P00958|P39077|1|train
P39077|P53756|1|train
P32589|Q06554|1|train
P21951|P39987|1|test
P32345|P40358|1|test
P38772|P39987|1|test
P38317|P39987|1|test
P39987|Q06640|1|test
P18961|P39987|1|test
P39987|P47771|1|test
P39987|Q02887|1|test
P39987|P53262|1|test
P39986|P39987|1|test
P36164|P39987|1|test
P38794|P39987|1|test
P39987|Q01852|1|test
P39987|P48439|1|test
P37304|P39987|1|test
P07342|P39987|1|test
P23287|P39987|1|test
P39987|Q12179|1|test
P32353|P39987|1|test
P39987|P47164|1|test
P39987|Q7M4S9|1|test
P39987|Q03508|1|test
P39531|P39987|1|test
P34246|P39987|1|test
P39987|Q12680|1|test
P39987|Q06409|1|test
P38281|P39987|1|test
P38760|P39987|1|test
P39987|P50107|1|test
P39987|Q12340|1|test
P22202|P39987|1|test
P39987|Q03079|1|test
P23796|P39987|1|test
P35994|P39987|1|test
P39987|P53745|1|test
P39987|P53341|1|test
P39987|Q3E7Y3|1|test
P39987|Q12303|1|test
P0C155|P39987|1|test
P39987|Q02979|1|test
P39987|P47182|1|test
P39987|Q12086|1|test
P39987|P47156|1|test
P39987|P50111|1|test
P39987|P53840|1|test
P39987|Q06339|1|test
P32590|P39987|1|test
P09435|P39987|1|test
P38985|P39987|1|test
P39987|Q04636|1|test
P28263|P39987|1|test
P39987|Q12330|1|test
P25357|P39987|1|test
P36124|P39987|1|test
P39987|Q07794|1|test
P39987|P53063|1|test
P39987|P40571|1|test
O94742|P39987|1|test
P39987|Q12355|1|test
P39987|Q02260|1|test
P39987|P53076|1|test
P32345|P39987|1|test
P39987|P53850|1|test
P14284|P39987|1|test
P39987|Q03769|1|test
P38968|P39987|1|test
P23643|P39987|1|test
P38111|P39987|1|test
P20052|P39987|1|test
P39937|P39987|1|test
P39987|Q07896|1|test
P39987|Q08972|1|test
P12687|P39987|1|test
P36534|P39987|1|test
P39987|Q02773|1|test
P39987|P47031|1|test
P33416|P53043|1|train
P39987|Q06705|1|test
P39987|Q08204|1|test
P39987|P51998|1|test
P10592|P53127|1|train
P03875|P39987|1|test
P39987|P53686|1|test
P25491|P38111|1|test
P38111|P46988|1|test
P32589|P36069|1|train
P36069|P40150|1|train
P10591|P43124|1|train
P20457|P39987|1|test
P32338|P32589|1|train
P38111|Q12329|1|test
P32338|P40150|1|train
P40150|Q12213|1|train
P32589|P43124|1|train
P32589|P38111|1|test
P10591|P38111|1|test
P33416|P43124|1|train
P02829|P38111|1|test
P38111|Q06677|1|test
P32589|Q12213|1|train
P31539|P38111|1|test
P32838|P33416|1|train
P32589|P32838|1|test
P21951|P25491|1|train
P32589|P53920|1|train
P33416|P53920|1|train
P36016|P53920|1|test
P32589|P33751|1|train
P32589|P32854|1|train
P21951|P40150|1|train
P10591|P13433|1|train
P10592|P13433|1|train
P09119|P11484|1|train
P13433|P32589|1|train
P13433|P40150|1|train
P13433|P25294|1|train
P11484|P32838|1|train
P38111|P53940|1|test
P32838|P38788|1|train
P39101|P43124|1|train
P39987|P47175|1|test
P32589|P33442|1|test
P07259|Q06677|1|test
P22216|P39101|1|test
P22216|P46988|1|train
P22216|P43613|1|train
P22216|P33416|1|train
P06778|P22216|1|train
P10592|P22216|1|train
P02829|P53127|1|train
P38081|P40150|1|test
P39928|P39987|1|test
P32589|Q12025|1|train
P32589|P53200|1|train
P32589|P40363|1|train
P32589|P46991|1|train
P39987|Q08985|1|test
P07236|P39987|1|test
P0CE00|P39987|1|test
P10591|P39928|1|train
P32589|P38081|1|test
P25491|P43637|1|train
P40150|P43637|1|test
P02829|P07259|1|train
P07259|P11484|1|train
P07259|P40150|1|train
P07259|P25491|1|test
P11484|P47027|1|train
P10591|P47027|1|train
P07259|P09435|1|test
P07259|P32590|1|test
P07259|Q04493|1|test
P07259|P53940|1|test
P11484|P38147|1|test
P22216|P52868|1|train
P21827|P32589|1|test
P21827|P25294|1|test
P32589|P40040|1|train
P39077|P40040|1|train
P32589|P43637|1|train
P32589|Q12232|1|train
P38737|P39987|1|test
P46988|Q06554|1|train
P31539|Q06554|1|train
P19882|P38903|1|train
P36534|Q04432|1|test
P02829|P38171|1|train
P32590|P39713|1|test
P15108|Q12208|1|test
P02829|Q12208|1|train
P10591|Q12208|1|train
P0CS90|P38903|1|train
P10592|Q12208|1|test
P25357|P40564|1|train
P10592|P37304|1|test
P22943|P25357|1|train
P10591|P37304|1|test
P16547|P48363|1|train
P16547|P38788|1|train
P10591|P25591|1|test
P32589|Q12208|1|train
P25491|P38903|1|train
P10592|P38374|1|test
O13559|P10592|1|train
P25298|P39079|1|train
P02829|P30656|1|test
P11484|P47183|1|train
P10592|P47183|1|train
P46988|P47183|1|train
P32590|P47183|1|test
P11484|Q12421|1|train
P39101|Q12421|1|train
P25294|Q12421|1|train
P11484|P38306|1|train
P10591|Q12092|1|train
P25294|P43621|1|test
P0CS90|P43621|1|train
P11484|P43621|1|train
P11484|P54783|1|train
P10592|Q12160|1|train
P25357|Q04493|1|test
P10591|P53849|1|train
P40150|P41810|1|train
P15424|P25294|1|train
P40150|P53861|1|train
P53861|Q12329|1|train
P32590|P53861|1|test
P32589|P39713|1|train
P10592|P39713|1|train
P10591|P39713|1|train
P0CX31|P40150|1|train
P10592|P53861|1|train
P0CX31|P32589|1|train
P0CX31|P10591|1|train
P33416|P36118|1|train
P53940|Q08421|1|test
P32527|P36118|1|train
P32589|Q08421|1|train
P11484|Q08421|1|train
P32589|Q02100|1|test
P10592|Q06143|1|test
P14906|P25357|1|test
P10592|P15365|1|train
P10591|P15424|1|train
P10591|P53604|1|train
P10591|P20084|1|train
P11484|Q06333|1|test
P25294|P53583|1|train
P25357|P46988|1|train
P10591|P53583|1|train
P39106|P40005|1|train
P19882|P25357|1|train
P0CS90|P30656|1|train
P30656|Q07914|1|test
P10592|P22035|1|train
P30656|P53193|1|train
P30656|Q05931|1|train
O13297|P25491|1|train
O13297|P39987|1|test
P10592|P47187|1|train
P15424|P31539|1|train
P39076|P40509|1|train
P38788|P53849|1|train
P40150|P53849|1|train
P40150|Q05580|1|train
P10592|P38804|1|train
P32589|P38804|1|train
P09435|P38804|1|train
P10592|P36097|1|test
P10591|P34221|1|train
P10592|P36114|1|test
P10592|P38709|1|test
P25491|P36114|1|test
P36114|P39076|1|test
P10592|P36136|1|train
P10592|P40219|1|train
P32589|P40219|1|test
P11484|Q05580|1|train
P02829|Q05580|1|test
P10592|Q08187|1|test
P36114|P39987|1|test
P10592|P53209|1|test
P40150|P43594|1|train
P10592|P43594|1|train
P34218|P40150|1|train
P34218|P46988|1|train
P38910|Q08214|1|train
P11484|Q08214|1|train
P32589|Q08214|1|train
P38839|P38910|1|train
P02829|P38839|1|train
P10592|P38889|1|train
P38889|P46988|1|train
P10592|Q12254|1|train
P32589|Q12254|1|train
P10592|Q04629|1|train
P10592|P40463|1|test
P02829|P40042|1|train
P10592|Q07551|1|train
P10592|P39965|1|train
P39965|P40150|1|test
P02829|Q07684|1|train
P32589|P53849|1|train
P40005|Q07454|1|train
P25294|Q08187|1|train
P02829|P25616|1|train
P32829|P38788|1|test
P11484|P32829|1|test
P10592|Q08977|1|test
P25491|Q08685|1|train
P25303|Q08977|1|test
P39101|Q08977|1|test
P11484|P25616|1|train
P32829|P52553|1|test
P02829|P39109|1|train
P40358|P53849|1|train
P25491|P54858|1|train
P54858|Q06677|1|train
P32386|P32589|1|train
P02829|P32386|1|train
P33416|P53849|1|train
P25491|P39109|1|train
P02829|Q07454|1|train
P10592|Q12523|1|test
O13518|P40564|1|train
P32589|Q07454|1|train
P33416|Q99247|1|test
P40368|P48363|1|train
P39077|Q12443|1|train
P11484|Q12443|1|train
P10591|Q04175|1|train
P10592|Q08548|1|test
P25491|Q08548|1|test
Q08548|Q12329|1|test
P25491|Q04175|1|train
Q06147|Q12329|1|test
P35210|P40150|1|train
P10592|Q12305|1|test
P10592|Q02872|1|train
P40150|Q02872|1|train
P39101|Q02872|1|train
O13518|P10592|1|train
P40150|Q07454|1|train
P25491|Q06554|1|train
P39987|P40509|1|test
P09435|P40509|1|test
P25294|P38836|1|train
P32589|P40491|1|train
P11484|P23639|1|test
P32589|P40208|1|train
P10591|P39108|1|train
P40208|P46988|1|train
P23639|P33416|1|train
P32589|P38836|1|train
P02829|P27796|1|train
P33416|P38855|1|train
P00359|P22202|1|train
P22202|P53276|1|test
P17695|P32589|1|train
P04807|P32589|1|train
P11484|P38855|1|train
P32589|P38774|1|train
P32589|P53301|1|train
P21306|P32589|1|train
A0A023PXH6|P10592|1|train
O13539|P33416|1|train
O13539|P39101|1|train
O13539|P09435|1|train
P32589|P53898|1|train
P25303|P53898|1|train
P33416|P53898|1|train
P46988|P53898|1|train
P39076|P53898|1|train
P53898|Q05931|1|train
P31377|P32589|1|train
P10591|P25719|1|train
P11484|Q02795|1|train
P32589|P54114|1|train
P28777|P32589|1|train
P28777|P33416|1|train
P32589|P40467|1|train
P10592|Q12042|1|train
P19882|P22202|1|train
P04807|P25491|1|train
P25491|P34167|1|train
P27692|P32589|1|train
P11484|P34167|1|test
P11484|Q12151|1|train
P27692|P38788|1|train
P02829|P34167|1|train
P00445|P10592|1|train
P00445|P11484|1|train
P00445|P10591|1|train
P10591|P40495|1|train
P32589|Q12306|1|train
P10591|P25341|1|train
P53940|Q06554|1|test
P10591|Q12151|1|train
P34167|P39987|1|test
P11484|P27692|1|train
P02829|P36135|1|train
P16474|P22202|1|train
P22202|P33416|1|train
P22202|P35191|1|test
P22202|P25491|1|test
P22202|P39078|1|train
P10592|Q12416|1|train
P25491|Q12416|1|train
P15108|P53276|1|test
P19735|P39076|1|train
P19735|P25294|1|train
P10591|P19735|1|train
P11484|Q02354|1|train
P32527|Q12306|1|train
P31539|Q12306|1|train
P02829|Q02354|1|train
P27692|P53900|1|train
P34167|P53940|1|test
P22202|Q08773|1|train
P53150|Q06677|1|train
Q08295|Q12329|1|train
P25294|Q04336|1|test
P10592|Q06678|1|train
P10591|Q06324|1|train
P02829|P39702|1|train
P23643|Q12329|1|train
P23643|P25491|1|train
P07272|P10592|1|test
P07272|P25491|1|train
P32589|P53124|1|train
P23643|P40150|1|train
P10591|P37366|1|train
P32589|P37366|1|train
P37366|P39077|1|train
P37366|P39101|1|train
P10592|P23643|1|train
P23643|P38788|1|test
P37366|P39987|1|test
P10592|P11154|1|test
P10592|P28789|1|train
P33416|P39702|1|train
