uniprotID_A|uniprotID_B|isInteraction|trainTest
Q86UE8|Q92985|1|test
P55060|Q9Y275|1|train
O00422|Q9H307|1|test
Q86UE4|Q9UKV8|1|train
P28340|Q96S55|1|train
Q14974|Q99558|1|train
Q92540|Q9UPR3|1|train
P67809|Q99697|1|train
P23508|P26045|1|test
Q16531|Q969U6|1|train
P10636|P31749|1|train
Q14974|Q15077|1|test
Q14974|Q9H1C4|1|test
P06702|P32121|1|test
O95863|Q9NRM7|1|train
Q8ND90|Q96L34|1|train
A7MCY6|Q9UKV8|1|train
A7MCY6|O96018|1|train
Q6FI81|Q9H3K6|1|test
P0CG48|P35227|1|test
Q8NI77|Q9UJX5|1|test
Q8NBW4|Q9UHA4|1|train
O60826|Q13618|1|train
P11142|P61764|1|train
Q13283|Q99700|1|train
P13010|P13693|1|test
Q14974|Q9Y275|1|train
Q9UKT8|Q9Y266|1|train
P55060|Q9H1C4|1|train
P09651|Q14141|1|train
Q12929|Q969U6|1|train
P51572|Q9BUN8|1|train
P00441|Q8TCX1|1|train
O95983|P48431|1|test
P06702|P49407|1|train
P56817|Q9UNH7|1|test
P18124|Q15843|1|test
P0DP24|P32121|1|test
Q86U86|Q9P2D1|1|train
O43524|P28749|1|train
Q05048|Q9H0E2|1|test
P40939|Q9H0R8|1|train
P27348|P32121|1|test
Q15843|Q8WXE9|1|train
O15144|Q9BR76|1|test
P27824|Q9UHC6|1|train
P12931|Q9Y6K9|1|train
Q9UHD2|Q9Y6W8|1|train
P00519|P31947|1|train
O00206|Q9Y2C9|1|train
P32121|Q15208|1|test
O75152|Q08050|1|train
P51617|Q86WV6|1|test
P39656|Q86WV6|1|train
Q86WV6|Q96A33|1|train
O95470|Q86WV6|1|train
P61006|Q5EBL4|1|train
Q04725|Q16531|1|test
Q86WV6|Q96N66|1|train
P0CG48|Q9Y5X1|1|train
Q09472|Q96KQ4|1|train
P04233|P60228|1|train
O75330|Q9ULW0|1|train
O95714|Q05086|1|test
O95429|Q99615|1|train
P13010|Q96EV8|1|test
P19338|P32121|1|test
O14672|O95859|1|test
Q13422|Q96SW2|1|test
P16333|Q15208|1|train
O15169|Q15583|1|test
P12830|P12931|1|train
P42345|Q13615|1|test
P14778|Q9Y4K3|1|test
O43187|Q13148|1|test
O95696|Q86U86|1|train
O43187|P10398|1|test
P19525|Q9UPY3|1|test
Q8TEM1|Q9NRI5|1|train
P19338|Q9UQ80|1|test
P46531|Q8IZL2|1|test
Q08050|Q13416|1|train
O60941|Q9UBT7|1|train
P51681|Q92583|1|train
Q7LBE3|Q9HD26|1|test
P58004|Q14145|1|test
P12956|Q6NT76|1|train
P45983|Q8N122|1|train
Q8N122|Q96EB6|1|train
P12931|Q16543|1|train
P49407|Q15208|1|train
Q14432|Q9Y6D5|1|train
P07948|P20273|1|train
Q09472|Q8WUF5|1|train
P01258|P23634|1|train
P32121|P35813|1|test
P25101|P32121|1|test
Q92900|Q9UPR3|1|train
O43187|Q5D1E8|1|train
P28482|P53004|1|test
Q09428|Q14654|1|train
P33981|Q9BZD4|1|train
Q92540|Q92900|1|train
O75964|Q8WW59|1|train
P32121|Q13523|1|test
P22304|Q8NBJ7|1|test
P0C0S8|Q99543|1|train
P06396|P32121|1|test
O95218|P32121|1|test
O75569|Q9BYX4|1|test
Q8TEW0|Q9BYG4|1|test
Q14493|Q92900|1|train
O76081|P49286|1|test
P06239|Q04759|1|test
P46940|Q05823|1|train
O43524|P85037|1|train
P14618|P49407|1|test
O43524|P30260|1|train
Q01085|Q9HCE1|1|test
P19525|Q9HCE1|1|train
Q03135|Q06124|1|test
O60573|Q99814|1|test
P35227|Q9HCE1|1|test
P35226|Q9HCE1|1|test
P14618|P32121|1|test
P0C0S8|Q99496|1|train
Q9HCK8|Q9UBL3|1|train
P19525|Q9H0E2|1|test
P30203|Q13094|1|test
P30086|Q15208|1|train
P16050|P30086|1|test
O95402|Q96JC9|1|train
P61088|Q149N8|1|test
O75688|P49407|1|test
P09429|P09874|1|test
P60228|Q8IY21|1|train
P25205|P62805|1|train
P33992|P62805|1|train
P09429|P43246|1|train
P84243|Q13111|1|train
Q99496|Q9H7Z6|1|train
Q15773|Q99933|1|train
O43187|P46977|1|test
Q99549|Q9UK61|1|train
P10071|Q04741|1|train
P06493|P36957|1|train
P19525|Q9NUL3|1|train
P35240|Q8NI35|1|train
O75385|P04629|1|train
P19525|Q15633|1|train
P19525|Q8IY81|1|train
P11142|P14598|1|test
P19525|Q08211|1|train
P10636|Q9UPY8|1|train
P38646|Q99650|1|train
P10415|Q9NYF8|1|test
P46977|Q86WV6|1|test
P19525|Q6P2E9|1|train
P55265|Q15633|1|train
O75385|Q9Y4K3|1|test
O14730|Q9UHD2|1|train
O75306|Q99650|1|train
Q6NYC1|Q86X55|1|test
P10276|P78527|1|train
P21796|P45880|1|test
P28331|Q99650|1|train
Q09472|Q13625|1|train
O96017|Q9Y248|1|train
P21796|P30041|1|train
Q8N122|Q8WUA4|1|train
Q53HL2|Q86XJ1|1|test
Q96J94|Q9UPY3|1|test
P36957|P62258|1|test
P24928|Q9UPY3|1|test
P62081|Q15843|1|test
P09874|P49715|1|train
P17661|Q6RFH8|1|test
O15151|P10415|1|train
Q5JTC6|Q9UKB1|1|train
O14618|P98170|1|train
O15085|Q96PX9|1|train
Q96PX9|Q9NZN5|1|test
P20393|Q7Z6Z7|1|train
P27361|Q02750|1|train
P60709|Q92636|1|test
Q8IYH5|Q92830|1|train
O43524|Q96T60|1|test
Q8WV28|Q9Y5K6|1|train
P14316|P16298|1|train
Q14145|Q5JTC6|1|test
P48382|Q92769|1|test
O60826|Q86VX2|1|train
P25205|Q13416|1|train
P04629|Q13501|1|train
P08670|P51451|1|test
P07947|P25445|1|test
P16333|P35968|1|train
Q8IY81|Q9Y6K5|1|train
P22681|Q99962|1|train
Q13033|Q9Y228|1|train
O43815|Q9Y228|1|test
Q9Y228|Q9Y6E0|1|train
O75385|Q8N122|1|train
O14641|Q155Q3|1|test
Q96J02|Q9H3D4|1|train
O00541|Q08050|1|train
Q13263|Q8TF47|1|test
O95453|P33240|1|test
P02730|P18031|1|train
O14497|P11388|1|test
P55769|Q9UHK0|1|train
P06493|P21796|1|train
Q86TB9|Q9ULM6|1|train
Q86TB9|Q9UIV1|1|train
A5YKK6|Q86TB9|1|train
Q86TB9|Q9UFF9|1|train
Q13227|Q13547|1|test
P21796|P62258|1|test
Q13761|Q9UQL6|1|train
O95819|Q9NRI5|1|train
P27824|P41143|1|train
P28749|Q14653|1|train
P18074|Q96T76|1|train
P09622|P30041|1|train
P02750|P37023|1|train
Q92609|Q96QK1|1|train
P10071|Q9BZH6|1|train
Q13615|Q8N122|1|train
O95477|Q13424|1|test
Q96NE9|Q9Y2T2|1|test
Q13616|Q8NEZ5|1|test
O00716|Q9NRZ9|1|test
P33992|Q9Y468|1|train
O14863|Q6XR72|1|test
P30291|Q9Y297|1|train
P09622|P62258|1|test
P49736|Q9Y468|1|train
P31943|Q9NR56|1|train
O15294|O95644|1|test
P67775|Q14653|1|test
Q13882|Q16543|1|test
P10276|Q9UPP1|1|test
O15379|Q9UKG1|1|test
Q07820|Q7L3V2|1|train
P06756|P18084|1|train
Q14155|Q7Z6B7|1|train
O75955|O95477|1|train
P21462|P25098|1|test
P30153|Q14155|1|train
Q96RS6|Q9Y678|1|train
P11233|P30154|1|train
P10242|Q00610|1|train
P07948|P14317|1|test
P43355|Q8N140|1|train
P56817|Q9NQC3|1|train
Q9BVA0|Q9BW62|1|train
P40939|P60520|1|test
P06400|Q14653|1|test
P25490|P78527|1|test
O75530|Q92833|1|train
P20273|P29350|1|train
Q14151|Q9GZQ8|1|train
P46527|Q9UQR0|1|train
P06748|Q14669|1|test
P42345|Q8WUA4|1|train
O95983|Q01860|1|train
P29350|Q8N1K5|1|train
P48729|Q9UDY8|1|test
P51149|Q96JC1|1|test
P30260|P51955|1|train
P29350|Q03135|1|train
Q13586|Q8N7U6|1|train
Q02790|Q9UKV8|1|test
Q02790|Q16543|1|test
P63244|Q9UKV8|1|train
O95644|P18847|1|train
P51955|Q9UJX5|1|test
O95835|Q15831|1|train
P37023|Q9UK05|1|train
Q96JC1|Q9P253|1|train
Q99816|Q9Y5K6|1|test
P41182|P56524|1|train
P01106|P08047|1|train
Q7Z6L1|Q9NT62|1|test
O15503|Q9UKV5|1|train
O75928|P01106|1|test
Q86US8|Q92900|1|train
P05549|P61244|1|train
Q6DT37|Q9UHD2|1|train
Q6IQ49|Q96EW2|1|train
P10398|Q92985|1|test
P11049|P29350|1|train
Q08380|Q9Y3Z3|1|train
Q15393|Q8IVD9|1|train
P51688|Q8NBK3|1|test
Q00987|Q9NS23|1|train
P26358|P48552|1|train
Q7Z3C6|Q9UHD2|1|test
Q86Y13|Q9H0E2|1|test
Q12931|Q99714|1|train
P04637|Q8TEW0|1|train
P00533|Q96A65|1|train
P13639|Q99714|1|test
O75330|P38398|1|test
O00257|P67870|1|train
O00257|P68400|1|train
Q04917|Q9BYG4|1|test
P04156|Q06830|1|train
O00257|Q9BYE7|1|train
O95793|P62424|1|train
O15350|P54278|1|train
P41182|Q9ULU4|1|test
P10275|Q02790|1|test
P46777|Q14684|1|train
P08473|P21926|1|test
Q15646|Q4G0J3|1|train
O43156|Q13535|1|train
O60869|P20226|1|test
P48729|Q9BXL7|1|train
O00257|P31946|1|train
O95786|Q96S55|1|train
Q96S55|Q9H0E2|1|train
Q07817|Q86Y07|1|train
Q5VTR2|Q92905|1|train
P02751|P40337|1|train
P04637|Q8N9N5|1|train
Q96C10|Q9NUL3|1|test
P14866|Q12906|1|train
P51784|Q86YC2|1|train
Q9H6T3|Q9UHV9|1|test
O75530|Q9Y6K1|1|train
P26927|Q15831|1|train
Q92793|Q9UER7|1|train
O75923|Q8N3K9|1|train
O15169|P35813|1|train
P08069|P35222|1|test
O75369|Q9Y6R4|1|train
O15169|P49407|1|train
P20591|Q08380|1|train
O95613|Q76N32|1|train
P35222|P49757|1|test
Q92841|Q9NQT5|1|test
Q9H6T3|Q9UBK9|1|test
P35221|Q9H0H5|1|train
P55060|Q9BTM9|1|train
O95639|Q6P1J9|1|train
Q17R98|Q92769|1|test
Q14839|Q17R98|1|train
Q9BTM9|Q9Y4E8|1|train
O43524|O75529|1|train
O43379|Q2KHM9|1|train
P33240|Q9P2I0|1|test
Q04637|Q14103|1|test
P49789|Q9UJU2|1|train
Q86TG7|Q9H0E2|1|train
O14654|Q15185|1|test
Q14185|Q9H7D0|1|test
P42771|Q14566|1|train
Q9Y228|Q9Y3A3|1|train
O94776|Q17R98|1|train
Q17R98|Q8WXI9|1|train
Q16576|Q17R98|1|test
O95400|Q2TAY7|1|train
O15379|Q15022|1|train
Q16665|Q9C0J9|1|train
P05198|P78344|1|train
Q14164|Q92624|1|test
O60341|P05771|1|train
P01106|Q14839|1|train
Q04917|Q9NPB6|1|train
P55072|P62136|1|test
P16220|Q13469|1|train
O43290|P55854|1|train
P35869|Q8NI08|1|test
P06748|P49450|1|test
Q08380|Q9NRD1|1|train
Q08380|Q9BZR8|1|train
O94777|Q9BRB3|1|train
P27540|Q8NI08|1|train
P61353|Q14684|1|train
P46379|Q7Z434|1|train
P31948|Q8IWD4|1|train
Q9BVN2|Q9Y6K9|1|train
P30307|Q9Y250|1|test
Q8IVD9|Q8NBE8|1|train
Q6NSI4|Q8IVD9|1|test
P54762|Q13322|1|train
P07237|Q03518|1|train
P12931|Q9H3S7|1|train
Q15459|Q9BXW4|1|train
O60832|Q6NT76|1|train
O00220|Q08380|1|train
Q16795|Q8NC60|1|train
Q06330|Q9UPP1|1|test
Q76N32|Q9Y297|1|train
Q07021|Q8N3Z0|1|train
P04156|Q9UKV8|1|test
O00257|P63104|1|train
P03372|Q9NV06|1|train
O60934|Q13315|1|test
P68431|Q12824|1|train
P55072|Q13619|1|test
P46939|Q08209|1|test
Q92985|Q96A33|1|test
O43187|Q9H0E2|1|train
O75460|Q9UBV2|1|train
P08727|P11532|1|train
O75426|Q8WVJ2|1|test
O95183|Q08380|1|train
P18887|P61244|1|train
P08238|P62913|1|test
O75460|Q13438|1|test
P56704|Q9H461|1|test
O43918|P78527|1|train
P40222|Q13765|1|train
Q13315|Q7LG56|1|test
P15336|Q15532|1|train
Q7L2E3|Q9Y6K5|1|train
O75367|P61244|1|train
P35222|Q9Y265|1|test
Q99933|Q9UNE7|1|train
Q13137|Q9NVV4|1|test
P78527|Q9BPZ7|1|train
P17844|P84022|1|train
Q12888|Q14686|1|train
Q12980|Q5T011|1|test
O60341|Q12873|1|train
O14980|Q08211|1|test
O00629|Q13148|1|test
Q5VSL9|Q9P289|1|test
P12755|Q6ZSG1|1|train
P51610|Q06546|1|test
O14744|Q16526|1|test
Q09472|Q8WXX7|1|train
O95163|Q15306|1|train
P05067|P78352|1|train
Q13490|Q9NP84|1|train
Q15306|Q86UE8|1|train
P42224|P48551|1|train
Q13557|Q96PM5|1|train
Q05086|Q99613|1|test
P51610|Q92769|1|test
P13569|Q9BUN8|1|train
P07384|P13569|1|train
Q13568|Q7Z434|1|train
P05783|Q14457|1|train
Q13526|Q99728|1|train
P13569|P51790|1|train
Q96RU3|Q9UQ16|1|train
P61244|Q8IV63|1|train
P50552|Q92636|1|train
P11940|Q14106|1|train
O75923|O95295|1|train
P51610|Q13547|1|train
O60341|Q7Z4H7|1|train
P11940|Q86U42|1|train
O15047|P51610|1|train
P51610|Q9H7L9|1|train
O00170|Q92985|1|test
P51617|Q92985|1|test
P51617|Q15306|1|test
P35222|Q9H6I2|1|test
P56945|Q9H792|1|train
O95644|P15336|1|train
P40763|Q15910|1|train
P51608|P61244|1|train
O60674|Q01344|1|train
P53041|Q9UL18|1|train
Q92535|Q9BRB3|1|train
P53041|Q5SY16|1|train
P53041|Q49AN0|1|train
O94777|Q92535|1|train
P53041|Q9H9G7|1|train
O75618|P06493|1|train
P19174|P20273|1|train
O96018|Q92844|1|train
O95644|P31276|1|train
O15264|P21462|1|train
P41240|Q6UWF3|1|train
P49411|Q86UT6|1|test
P52333|Q9UNF1|1|train
Q58A45|Q8NDV7|1|test
O94986|Q66GS9|1|train
O75970|P04637|1|train
P62877|Q13309|1|train
O43502|Q8TDG4|1|train
P23458|P42224|1|train
P36956|Q92793|1|test
O75369|P63000|1|train
O94986|Q9UPN4|1|train
P06493|P30307|1|test
P06493|Q86V81|1|test
Q8N944|Q9Y2T1|1|train
Q969G5|Q9UBC2|1|test
Q03135|Q15208|1|train
P49005|Q96S55|1|train
P35869|Q9Y618|1|train
P51617|P58753|1|test
P10398|P58753|1|test
P27797|Q03518|1|train
P12004|Q9H211|1|test
P19338|Q9Y6D6|1|train
P58753|Q9NWZ3|1|train
O75943|Q92878|1|test
O75943|P49959|1|test
P58753|Q96A33|1|test
P58753|Q9Y3Z3|1|train
P16591|Q16543|1|train
P31948|Q7L3B6|1|train
P18146|P35222|1|test
O00257|P62258|1|test
P63279|Q9Y265|1|train
Q15306|Q9H6S0|1|test
P51608|Q96ST3|1|train
P52333|P55209|1|test
P10586|Q03135|1|train
P35222|Q03431|1|test
P60484|Q03135|1|train
P01258|Q01814|1|train
P27540|Q9Y618|1|train
P61956|Q92844|1|train
P10275|P78527|1|train
P13501|P32246|1|train
P17181|P42224|1|train
P32314|Q9UKB1|1|train
P12830|Q68CZ2|1|train
Q9NVV4|Q9UHD2|1|train
P08670|Q14457|1|test
Q12888|Q86V20|1|train
Q15291|Q9HCK8|1|train
Q5VZE5|Q9BRA0|1|test
P07948|P25063|1|test
Q5VSL9|Q9Y228|1|test
Q86XE5|Q9NQZ5|1|train
P11940|Q96Q15|1|train
Q4VCS5|Q9Y6K9|1|test
Q58A45|Q9HCJ0|1|train
O75427|Q96HP0|1|train
A7MCY6|Q8TDY2|1|train
P31689|Q9GZX7|1|train
O15169|P46937|1|test
Q7L2E3|Q96C10|1|test
O95760|P0C0S8|1|train
Q15672|Q92831|1|train
Q96C10|Q9UKV8|1|test
Q96R06|Q96SN8|1|train
P05412|P18846|1|train
O94822|Q92985|1|test
O94822|P58753|1|train
Q13618|Q9P2N7|1|train
O43482|O60341|1|train
Q8TAP6|Q9BVV6|1|test
O94822|Q86WV6|1|train
O15318|Q9H1D9|1|test
P07948|Q6UWF3|1|train
Q8ND90|Q8TEW0|1|train
P41743|Q8ND90|1|train
Q14139|Q92575|1|train
P14635|Q13635|1|train
O15027|Q96N67|1|train
Q96C10|Q9UPY3|1|test
Q14249|Q8WW22|1|test
P36578|P60866|1|test
Q7KZI7|Q9BYG4|1|test
O95264|P46098|1|train
Q86SQ7|Q9H5N1|1|train
P37840|Q16623|1|test
Q86SQ7|Q9UPN4|1|test
O75923|P17661|1|test
Q13111|Q71DI3|1|train
P49757|Q96D71|1|train
O15379|Q15466|1|train
P56537|Q96C10|1|test
P06396|P49407|1|train
Q09472|Q9UL17|1|test
Q9BXB1|Q9ULT6|1|train
Q2TAZ0|Q7Z3C6|1|test
Q92847|Q99720|1|train
P21580|Q14790|1|test
P14921|P17542|1|train
P19525|Q96C10|1|test
P19525|P56537|1|train
P04637|Q8N488|1|test
O43679|Q9NVW2|1|test
P51679|Q92583|1|test
Q13547|Q99684|1|train
P10276|Q9UKP3|1|train
P46531|Q16665|1|test
Q9BRV8|Q9Y228|1|train
Q13547|Q15466|1|train
Q03164|Q8N7H5|1|test
Q96KQ7|Q9NQX1|1|test
O95777|Q9Y4Z0|1|train
O43524|Q92974|1|train
O43765|O95816|1|test
Q15013|Q562F6|1|train
P31350|Q9UM11|1|test
Q99708|Q9NVH0|1|train
P25101|P49407|1|test
Q14790|Q9UDY8|1|test
O00463|Q07955|1|train
O14744|Q9BRS2|1|train
Q13617|Q15048|1|test
Q5T4F4|Q8NHH9|1|train
O75427|Q9Y2Z0|1|train
Q15185|Q9UKV8|1|test
O75643|Q15029|1|train
O75427|Q8NF50|1|train
O00571|P55884|1|train
P49841|Q6J9G0|1|train
Q68DK7|Q9H7Z6|1|train
Q13619|Q15291|1|train
O95835|P03372|1|train
P06400|P29375|1|test
O75923|Q8TCU4|1|test
P35221|Q9H8V3|1|train
P12830|Q9H8V3|1|test
O14512|Q14141|1|test
O95816|Q13164|1|test
O43521|Q92934|1|train
P25098|Q13635|1|test
P14868|Q08050|1|train
P30041|Q7KZN9|1|train
P48736|Q13370|1|train
P48039|P49286|1|train
Q96SN8|Q9P209|1|test
Q04741|Q9BZH6|1|train
O43524|P06400|1|test
P52292|Q9UH99|1|test
Q5S007|Q6IQ22|1|train
P00533|Q92731|1|test
Q92620|Q96RS6|1|train
O95816|Q9UNE7|1|test
Q14203|Q9UNH7|1|test
P78371|Q9GZV5|1|test
Q16594|Q92831|1|train
Q12772|Q96RN5|1|train
Q01959|Q99578|1|train
P23443|Q00005|1|train
O95352|P14316|1|train
P05067|P17677|1|test
Q06330|Q6P3S6|1|test
P55084|Q9H0R8|1|train
P56537|Q9Y6K5|1|train
Q7Z434|Q9Y6K5|1|train
P68431|Q9UER7|1|train
Q9UHD2|Q9UKV8|1|train
O15226|Q96C10|1|test
Q3KP66|Q99418|1|train
P26651|Q96F86|1|test
Q6ZRQ5|Q96HA7|1|test
O14925|Q9BVV7|1|train
P51532|Q06330|1|train
P84095|Q92556|1|train
Q16637|Q7Z333|1|train
P09629|P78527|1|train
P08238|Q8IWX7|1|test
P01100|Q03112|1|test
P49916|P61244|1|train
O94888|Q15843|1|train
P84022|Q05066|1|train
Q9UBL3|Q9UPS6|1|train
P24385|P30260|1|train
Q15154|Q96R06|1|test
P10275|Q9UBS8|1|train
O75923|Q14315|1|train
O76074|Q13976|1|train
P27348|P49407|1|train
O95166|Q96RU3|1|train
P07948|P16671|1|train
P45973|Q14191|1|train
O75530|Q8IXJ9|1|train
P05787|Q13835|1|test
P50570|Q8N157|1|train
P08238|Q01432|1|test
P17931|Q14627|1|train
P08559|Q16891|1|test
O75923|Q16760|1|train
P06748|Q10570|1|test
P56182|Q14684|1|train
Q96T51|Q9H714|1|test
O15294|P36873|1|train
O15294|Q04206|1|train
O94888|Q16665|1|train
Q13158|Q5S007|1|train
P24522|Q9GZX7|1|train
Q15773|Q9UNE7|1|train
A5YKK6|Q8NDV7|1|test
Q9H0E9|Q9H2F5|1|train
Q96HW7|Q9NV88|1|train
Q12894|Q9Y6K5|1|train
P11142|P40692|1|train
P23528|P61981|1|train
O60884|Q8WW22|1|train
P30153|Q04206|1|train
Q14457|Q9H714|1|train
P11049|P43405|1|test
P04637|Q92993|1|test
P05106|P18031|1|train
P04637|P49407|1|train
P06400|Q9UKV8|1|test
Q8IZR5|Q9NZQ7|1|train
O00154|Q01484|1|train
P11940|P35568|1|test
P41227|Q6N069|1|train
O00154|Q13618|1|train
P31749|Q92793|1|train
O00154|Q9HCK8|1|train
O00154|Q06787|1|train
Q9H981|Q9Y5K5|1|train
Q12772|Q92793|1|train
P04406|P35228|1|train
P46109|Q96PD2|1|train
P49755|Q9NZ42|1|train
Q92985|Q9ULE6|1|test
P50570|Q96RU3|1|train
P67775|Q9Y570|1|train
Q14008|Q9P270|1|train
Q04206|Q9H9B1|1|train
P14770|P40197|1|test
Q2WGJ6|Q8IVD9|1|train
Q9H0R8|Q9Y3P9|1|test
P19174|Q8N1K5|1|train
O60884|Q9Y266|1|train
O43865|Q14643|1|train
O15047|Q9UBL3|1|test
O14686|Q9UBL3|1|test
O95810|Q6NZI2|1|train
O75923|P20929|1|test
P49023|Q13480|1|train
P29692|P61244|1|test
O75369|Q13233|1|test
Q13535|Q9Y6K9|1|train
Q00013|Q96CV9|1|train
O00602|O15552|1|train
O43597|Q96B97|1|train
P35813|P49407|1|train
O14920|Q9UKE5|1|train
Q13490|Q96FW1|1|train
Q86YT6|Q9UHD2|1|train
Q96S55|Q9HCU8|1|train
Q3KP66|Q9Y297|1|test
P57078|Q9NWT6|1|train
O96017|P56645|1|train
Q147X3|Q5VZE5|1|test
P32119|P40763|1|test
Q12933|Q9NP84|1|test
O43290|P63165|1|test
Q86V20|Q8IYI0|1|train
P61073|Q04900|1|test
P35222|Q92597|1|test
P07948|P11049|1|train
P02647|Q07021|1|train
Q14164|Q9BYX4|1|test
Q13438|Q9GZT9|1|test
Q8TAQ2|Q9P2D1|1|train
P19338|P49407|1|train
P0DP24|P49407|1|test
Q01201|Q8N668|1|test
O43318|Q9UKE5|1|test
Q9UBL3|Q9UMN6|1|train
Q13547|Q9UER7|1|train
Q14151|Q9H0R8|1|train
P17612|Q9GZX7|1|test
P54132|Q9NZN9|1|train
Q6NSI4|Q9NZN9|1|train
Q14241|Q8WVC0|1|test
Q96LA8|Q9BQS8|1|train
P54274|Q14894|1|test
P10644|P51817|1|test
P27105|Q9UI26|1|test
Q8IVW6|Q9BSI4|1|train
Q0VD86|Q9Y4E8|1|train
Q92845|Q9Y2R5|1|test
P54274|Q8TBB5|1|train
P14317|P54274|1|train
P47813|P55010|1|train
O94829|P27105|1|train
P07910|Q9BYB0|1|train
P09960|Q9BSI4|1|train
P09525|Q9BSI4|1|test
P51148|Q0VD86|1|train
Q9H7D7|Q9P032|1|train
Q05682|Q9BSI4|1|test
P46108|Q96DX5|1|test
P36941|Q15326|1|train
Q14155|Q9BYB0|1|test
Q8IWZ8|Q96I25|1|train
P60484|Q9P0U4|1|test
Q7Z6J8|Q9NVR5|1|test
P28331|Q16795|1|train
P27105|Q969N2|1|test
Q14019|Q9NYB0|1|train
O60573|O75420|1|train
Q15427|Q9BRX9|1|test
P53674|P54274|1|test
Q8NAV1|Q9NVR5|1|train
Q6NYC1|Q8NAV1|1|train
Q12852|Q70Z53|1|train
Q15435|Q5UIP0|1|train
P62140|Q8NI77|1|train
Q6VN20|Q8IUR7|1|train
P15104|Q9H4E5|1|train
Q96A72|Q9NYB0|1|train
P63244|Q0VD86|1|train
Q9C0C2|Q9UIV1|1|train
Q9BRX9|Q9BZL1|1|test
P00533|P35813|1|train
Q70Z53|Q96DF8|1|train
O94906|Q9BRS2|1|train
P54274|Q13509|1|train
O60341|Q96BD6|1|train
O94906|Q2TAY7|1|train
Q15029|Q15427|1|train
O15304|Q9NR77|1|test
O43395|Q13435|1|train
O43924|P51153|1|test
O15347|Q9NYB0|1|train
P54274|Q9BWD1|1|train
O14787|P54274|1|train
O43395|O95777|1|train
O60231|Q92620|1|test
O43395|Q9Y4Z0|1|train
Q14315|Q9NP98|1|test
P98175|Q92620|1|train
O43395|P62312|1|train
A6NDB9|Q6IA17|1|train
O43395|Q92997|1|train
P27105|Q9H490|1|train
O96013|P54274|1|train
Q96SB8|Q9BW83|1|train
P63167|Q9ULV3|1|train
Q2M1P5|Q8TF09|1|test
P63167|P63172|1|train
Q5JST6|Q6VN20|1|train
P63167|Q8TDX7|1|train
P63167|Q86UE8|1|train
P34897|P63167|1|test
P15336|Q8IUH5|1|train
P84022|Q9H2X0|1|train
P63167|Q9NVP4|1|train
P63167|Q9NR28|1|train
P63167|P98170|1|train
P49450|Q03188|1|train
Q5JST6|Q96S59|1|train
P63167|Q14677|1|train
O43251|Q9NWB1|1|train
P32780|Q9Y266|1|train
P63167|Q8WW35|1|test
Q13464|Q99816|1|test
P63167|Q8ND24|1|train
P63167|Q8NEL9|1|train
O75190|Q9HCU9|1|train
P63167|Q16656|1|train
P63167|Q96EX3|1|train
P63167|Q9C0C7|1|train
Q9H7L9|Q9HCU9|1|train
Q00613|Q96SB8|1|train
Q96SB8|Q9Y547|1|test
Q13129|Q92963|1|train
Q15435|Q92841|1|train
O43156|P27105|1|train
P54259|Q9NWB1|1|train
P43681|Q6UXH1|1|test
Q13123|Q70Z53|1|train
P0DJD3|P54274|1|train
P62140|Q9H6T3|1|test
Q96I34|Q9UHX1|1|train
O00471|P61006|1|train
P36402|Q13015|1|train
Q0VD86|Q15038|1|train
Q8IWZ6|Q8NDW8|1|train
Q16539|Q92574|1|train
P30041|P54274|1|train
Q8N4P2|Q8WUY8|1|test
Q5VUJ6|Q9Y3M2|1|train
P62140|Q9UKI8|1|train
P62140|Q9Y2W2|1|train
P78559|Q9NRI5|1|train
P62140|Q9GZN8|1|test
O14908|P17643|1|train
P07550|P61978|1|train
Q8IWX8|Q9NQ29|1|train
O60828|P62140|1|train
Q70Z53|Q8IWX8|1|train
O60828|P62136|1|train
P00403|P49281|1|train
Q8IUH5|Q96DA2|1|train
Q92925|Q9H9P5|1|train
Q01850|Q8N9W4|1|train
P51674|Q5T9L3|1|train
P54253|Q15038|1|train
P17066|P54274|1|train
P04406|P15927|1|train
P54253|Q8N196|1|train
P53779|Q04206|1|train
Q92766|Q9H0F7|1|train
Q8TDX7|Q92766|1|train
O60828|Q15435|1|train
P54274|Q9BU76|1|train
Q15435|Q9UBK9|1|train
Q96JN8|Q96R06|1|train
Q8N4P2|Q9NWB7|1|train
P50914|Q8WV24|1|train
Q8IUH5|Q9NWB7|1|train
P63172|Q96EX3|1|train
P61026|Q8N4P2|1|train
Q7Z698|Q8IUH5|1|test
Q7Z5R6|Q8IUH5|1|train
Q96MX6|Q9NVR5|1|train
Q96RY7|Q9P2L0|1|test
Q96FT9|Q96RY7|1|train
Q96RY7|Q9BSD7|1|train
O95573|Q96RY7|1|test
Q3KNV8|Q9HAH7|1|test
P62140|Q9UBK9|1|test
Q15642|Q9BSI4|1|test
Q6P2Q9|Q92917|1|test
P63172|Q8TF09|1|train
P49840|Q8IUH5|1|train
Q8IUH5|Q96CV9|1|train
P25787|Q6VN20|1|train
Q8IVT5|Q9UHB6|1|train
P33240|P53999|1|test
O00294|Q9UNA1|1|train
P19388|P62140|1|train
P84243|Q8WVS4|1|test
P63172|Q8WVS4|1|test
P54253|Q92609|1|train
P61978|Q9NYB0|1|test
Q16629|Q8WVS4|1|test
O95218|Q8WVS4|1|test
Q9BQY4|Q9BUX1|1|train
